id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
71,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","25-03-2021 12:00:00",NO2,NA,NA,NA,NA
72,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","25-03-2021 12:00:00",NH3,NA,NA,NA,NA
73,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","25-03-2021 12:00:00",SO2,6,13,9,NA
74,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","25-03-2021 12:00:00",CO,23,98,32,NA
75,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","25-03-2021 12:00:00",OZONE,17,37,26,NA
76,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","25-03-2021 12:00:00",PM2.5,139,340,246,NA
77,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","25-03-2021 12:00:00",PM10,112,239,162,NA
78,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","25-03-2021 12:00:00",NO2,22,63,45,NA
79,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","25-03-2021 12:00:00",NH3,5,6,5,NA
80,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","25-03-2021 12:00:00",SO2,7,34,15,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
81,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","25-03-2021 12:00:00",CO,29,61,41,NA
82,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","25-03-2021 12:00:00",OZONE,7,67,38,NA
83,India,Bihar,Patna,"Muradpur, Patna - BSPCB","25-03-2021 12:00:00",PM2.5,45,104,76,NA
84,India,Bihar,Patna,"Muradpur, Patna - BSPCB","25-03-2021 12:00:00",PM10,112,291,181,NA
85,India,Bihar,Patna,"Muradpur, Patna - BSPCB","25-03-2021 12:00:00",NO2,36,117,62,NA
86,India,Bihar,Patna,"Muradpur, Patna - BSPCB","25-03-2021 12:00:00",NH3,4,8,7,NA
87,India,Bihar,Patna,"Muradpur, Patna - BSPCB","25-03-2021 12:00:00",SO2,4,7,6,NA
88,India,Bihar,Patna,"Muradpur, Patna - BSPCB","25-03-2021 12:00:00",CO,26,56,35,NA
89,India,Bihar,Patna,"Muradpur, Patna - BSPCB","25-03-2021 12:00:00",OZONE,7,12,8,NA
90,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","25-03-2021 12:00:00",PM2.5,86,245,135,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
91,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","25-03-2021 12:00:00",PM10,125,203,161,NA
92,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","25-03-2021 12:00:00",NO2,28,103,50,NA
93,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","25-03-2021 12:00:00",NH3,1,3,2,NA
94,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","25-03-2021 12:00:00",SO2,9,21,14,NA
95,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","25-03-2021 12:00:00",CO,18,75,32,NA
96,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","25-03-2021 12:00:00",OZONE,10,81,50,NA
97,India,Bihar,Patna,"Samanpura, Patna - BSPCB","25-03-2021 12:00:00",PM2.5,NA,NA,NA,NA
98,India,Bihar,Patna,"Samanpura, Patna - BSPCB","25-03-2021 12:00:00",PM10,156,293,223,NA
99,India,Bihar,Patna,"Samanpura, Patna - BSPCB","25-03-2021 12:00:00",NO2,17,56,40,NA
100,India,Bihar,Patna,"Samanpura, Patna - BSPCB","25-03-2021 12:00:00",NH3,5,5,5,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
101,India,Bihar,Patna,"Samanpura, Patna - BSPCB","25-03-2021 12:00:00",SO2,7,22,15,NA
102,India,Bihar,Patna,"Samanpura, Patna - BSPCB","25-03-2021 12:00:00",CO,18,40,33,NA
103,India,Bihar,Patna,"Samanpura, Patna - BSPCB","25-03-2021 12:00:00",OZONE,30,107,58,NA
104,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","25-03-2021 12:00:00",PM2.5,NA,NA,NA,NA
105,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","25-03-2021 12:00:00",PM10,NA,NA,NA,NA
106,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","25-03-2021 12:00:00",NO2,NA,NA,NA,NA
107,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","25-03-2021 12:00:00",NH3,NA,NA,NA,NA
108,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","25-03-2021 12:00:00",SO2,NA,NA,NA,NA
109,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","25-03-2021 12:00:00",CO,12,28,14,NA
110,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","25-03-2021 12:00:00",OZONE,24,64,33,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
111,India,Delhi,Delhi,"Alipur, Delhi - DPCC","25-03-2021 12:00:00",PM2.5,47,193,99,NA
112,India,Delhi,Delhi,"Alipur, Delhi - DPCC","25-03-2021 12:00:00",PM10,94,163,136,NA
113,India,Delhi,Delhi,"Alipur, Delhi - DPCC","25-03-2021 12:00:00",NO2,13,44,27,NA
114,India,Delhi,Delhi,"Alipur, Delhi - DPCC","25-03-2021 12:00:00",NH3,3,5,4,NA
115,India,Delhi,Delhi,"Alipur, Delhi - DPCC","25-03-2021 12:00:00",SO2,15,36,22,NA
116,India,Delhi,Delhi,"Alipur, Delhi - DPCC","25-03-2021 12:00:00",CO,53,88,73,NA
117,India,Delhi,Delhi,"Alipur, Delhi - DPCC","25-03-2021 12:00:00",OZONE,31,96,46,NA
118,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","25-03-2021 12:00:00",PM2.5,78,300,119,NA
119,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","25-03-2021 12:00:00",PM10,107,293,169,NA
120,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","25-03-2021 12:00:00",NO2,82,173,123,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
121,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","25-03-2021 12:00:00",NH3,7,17,13,NA
122,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","25-03-2021 12:00:00",SO2,14,55,29,NA
123,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","25-03-2021 12:00:00",CO,70,101,83,NA
124,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","25-03-2021 12:00:00",OZONE,23,147,37,NA
125,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","25-03-2021 12:00:00",PM2.5,NA,NA,NA,NA
126,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","25-03-2021 12:00:00",PM10,107,194,148,NA
127,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","25-03-2021 12:00:00",NO2,30,77,48,NA
128,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","25-03-2021 12:00:00",NH3,7,10,8,NA
129,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","25-03-2021 12:00:00",SO2,31,48,39,NA
130,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","25-03-2021 12:00:00",CO,5,43,30,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
131,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","25-03-2021 12:00:00",OZONE,13,128,30,NA
132,India,Delhi,Delhi,"Bawana, Delhi - DPCC","25-03-2021 12:00:00",PM2.5,63,344,183,NA
133,India,Delhi,Delhi,"Bawana, Delhi - DPCC","25-03-2021 12:00:00",PM10,123,297,187,NA
134,India,Delhi,Delhi,"Bawana, Delhi - DPCC","25-03-2021 12:00:00",NO2,5,22,10,NA
135,India,Delhi,Delhi,"Bawana, Delhi - DPCC","25-03-2021 12:00:00",NH3,14,21,17,NA
136,India,Delhi,Delhi,"Bawana, Delhi - DPCC","25-03-2021 12:00:00",SO2,6,32,13,NA
137,India,Delhi,Delhi,"Bawana, Delhi - DPCC","25-03-2021 12:00:00",CO,15,43,27,NA
138,India,Delhi,Delhi,"Bawana, Delhi - DPCC","25-03-2021 12:00:00",OZONE,4,56,15,NA
139,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","25-03-2021 12:00:00",PM2.5,NA,NA,NA,NA
140,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","25-03-2021 12:00:00",PM10,NA,NA,NA,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
141,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","25-03-2021 12:00:00",NO2,NA,NA,NA,NA
142,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","25-03-2021 12:00:00",NH3,NA,NA,NA,NA
143,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","25-03-2021 12:00:00",SO2,NA,NA,NA,NA
144,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","25-03-2021 12:00:00",CO,25,57,41,NA
145,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","25-03-2021 12:00:00",OZONE,4,29,4,NA
146,India,Delhi,Delhi,"DTU, Delhi - CPCB","25-03-2021 12:00:00",PM2.5,65,334,124,NA
147,India,Delhi,Delhi,"DTU, Delhi - CPCB","25-03-2021 12:00:00",NO2,38,82,60,NA
148,India,Delhi,Delhi,"DTU, Delhi - CPCB","25-03-2021 12:00:00",NH3,29,47,37,NA
149,India,Delhi,Delhi,"DTU, Delhi - CPCB","25-03-2021 12:00:00",SO2,5,11,7,NA
150,India,Delhi,Delhi,"DTU, Delhi - CPCB","25-03-2021 12:00:00",CO,15,59,35,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
151,India,Delhi,Delhi,"DTU, Delhi - CPCB","25-03-2021 12:00:00",OZONE,14,77,29,NA
152,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","25-03-2021 12:00:00",PM2.5,60,140,87,NA
153,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","25-03-2021 12:00:00",PM10,107,186,137,NA
154,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","25-03-2021 12:00:00",NO2,20,102,47,NA
155,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","25-03-2021 12:00:00",NH3,6,7,6,NA
156,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","25-03-2021 12:00:00",SO2,24,54,33,NA
157,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","25-03-2021 12:00:00",CO,35,72,47,NA
158,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","25-03-2021 12:00:00",OZONE,10,182,43,NA
159,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","25-03-2021 12:00:00",PM2.5,58,368,178,NA
160,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","25-03-2021 12:00:00",PM10,144,410,216,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
161,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","25-03-2021 12:00:00",NO2,17,32,25,NA
162,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","25-03-2021 12:00:00",NH3,13,20,15,NA
163,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","25-03-2021 12:00:00",SO2,7,24,13,NA
164,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","25-03-2021 12:00:00",CO,10,43,31,NA
165,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","25-03-2021 12:00:00",OZONE,1,56,10,NA
166,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","25-03-2021 12:00:00",PM2.5,27,95,62,NA
167,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","25-03-2021 12:00:00",PM10,108,158,138,NA
168,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","25-03-2021 12:00:00",NO2,29,74,49,NA
169,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","25-03-2021 12:00:00",NH3,10,38,21,NA
170,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","25-03-2021 12:00:00",SO2,3,19,9,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
171,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","25-03-2021 12:00:00",CO,12,75,43,NA
172,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","25-03-2021 12:00:00",OZONE,3,47,6,NA
173,India,Delhi,Delhi,"ITO, Delhi - CPCB","25-03-2021 12:00:00",PM2.5,71,133,106,NA
174,India,Delhi,Delhi,"ITO, Delhi - CPCB","25-03-2021 12:00:00",PM10,106,188,132,NA
175,India,Delhi,Delhi,"ITO, Delhi - CPCB","25-03-2021 12:00:00",NO2,14,30,22,NA
176,India,Delhi,Delhi,"ITO, Delhi - CPCB","25-03-2021 12:00:00",NH3,5,8,6,NA
177,India,Delhi,Delhi,"ITO, Delhi - CPCB","25-03-2021 12:00:00",SO2,16,46,26,NA
178,India,Delhi,Delhi,"ITO, Delhi - CPCB","25-03-2021 12:00:00",CO,22,69,33,NA
179,India,Delhi,Delhi,"ITO, Delhi - CPCB","25-03-2021 12:00:00",OZONE,10,90,23,NA
180,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","25-03-2021 12:00:00",PM2.5,52,301,129,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
181,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","25-03-2021 12:00:00",PM10,127,218,171,NA
182,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","25-03-2021 12:00:00",NO2,28,50,41,NA
183,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","25-03-2021 12:00:00",NH3,7,12,10,NA
184,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","25-03-2021 12:00:00",SO2,7,11,9,NA
185,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","25-03-2021 12:00:00",CO,20,45,29,NA
186,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","25-03-2021 12:00:00",OZONE,5,6,6,NA
187,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","25-03-2021 12:00:00",PM2.5,57,113,77,NA
188,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","25-03-2021 12:00:00",PM10,102,211,145,NA
189,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","25-03-2021 12:00:00",NO2,28,59,38,NA
190,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","25-03-2021 12:00:00",NH3,3,5,4,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
191,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","25-03-2021 12:00:00",SO2,21,35,28,NA
192,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","25-03-2021 12:00:00",CO,20,40,26,NA
193,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","25-03-2021 12:00:00",OZONE,15,96,31,NA
194,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","25-03-2021 12:00:00",PM2.5,50,347,139,NA
195,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","25-03-2021 12:00:00",PM10,49,261,105,NA
196,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","25-03-2021 12:00:00",NO2,29,89,49,NA
197,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","25-03-2021 12:00:00",NH3,9,10,10,NA
198,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","25-03-2021 12:00:00",SO2,2,3,3,NA
199,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","25-03-2021 12:00:00",CO,39,46,40,NA
200,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","25-03-2021 12:00:00",OZONE,10,15,12,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
201,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","25-03-2021 12:00:00",PM2.5,60,120,85,NA
202,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","25-03-2021 12:00:00",PM10,99,196,139,NA
203,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","25-03-2021 12:00:00",NO2,15,48,26,NA
204,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","25-03-2021 12:00:00",NH3,8,11,10,NA
