id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
23,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","07-12-2020 07:00:00",PM10,76,110,94,NA
24,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","07-12-2020 07:00:00",NO2,29,55,37,NA
25,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","07-12-2020 07:00:00",NH3,2,2,2,NA
26,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","07-12-2020 07:00:00",SO2,13,17,15,NA
27,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","07-12-2020 07:00:00",CO,28,45,36,NA
28,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","07-12-2020 07:00:00",OZONE,61,83,72,NA
29,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB","07-12-2020 07:00:00",PM2.5,43,327,147,NA
30,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB","07-12-2020 07:00:00",PM10,48,251,118,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
31,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB","07-12-2020 07:00:00",NO2,8,54,20,NA
32,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB","07-12-2020 07:00:00",NH3,1,1,1,NA
33,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB","07-12-2020 07:00:00",SO2,26,27,26,NA
34,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB","07-12-2020 07:00:00",CO,24,101,83,NA
35,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB","07-12-2020 07:00:00",OZONE,13,25,19,NA
36,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","07-12-2020 07:00:00",PM2.5,46,350,156,NA
37,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","07-12-2020 07:00:00",NO2,7,10,8,NA
38,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","07-12-2020 07:00:00",SO2,5,43,16,NA
39,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","07-12-2020 07:00:00",CO,4,135,22,NA
40,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","07-12-2020 07:00:00",OZONE,33,88,43,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
41,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","07-12-2020 07:00:00",PM2.5,39,300,136,NA
42,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","07-12-2020 07:00:00",PM10,75,135,110,NA
43,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","07-12-2020 07:00:00",NO2,9,9,9,NA
44,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","07-12-2020 07:00:00",NH3,4,4,4,NA
45,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","07-12-2020 07:00:00",SO2,1,12,3,NA
46,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","07-12-2020 07:00:00",CO,27,96,49,NA
47,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","07-12-2020 07:00:00",OZONE,6,168,20,NA
48,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","07-12-2020 07:00:00",PM10,86,100,93,NA
49,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","07-12-2020 07:00:00",NO2,24,38,34,NA
50,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","07-12-2020 07:00:00",NH3,1,1,1,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
51,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","07-12-2020 07:00:00",SO2,2,6,4,NA
52,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","07-12-2020 07:00:00",CO,78,112,103,NA
53,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","07-12-2020 07:00:00",OZONE,7,9,8,NA
54,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","07-12-2020 07:00:00",PM2.5,140,283,222,NA
55,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","07-12-2020 07:00:00",PM10,165,500,281,NA
56,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","07-12-2020 07:00:00",NO2,12,35,18,NA
57,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","07-12-2020 07:00:00",NH3,6,11,8,NA
58,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","07-12-2020 07:00:00",SO2,4,6,5,NA
59,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","07-12-2020 07:00:00",CO,64,141,98,NA
60,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","07-12-2020 07:00:00",OZONE,6,184,11,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
61,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","07-12-2020 07:00:00",PM2.5,374,500,446,NA
62,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","07-12-2020 07:00:00",NO2,2,4,3,NA
63,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","07-12-2020 07:00:00",SO2,14,19,17,NA
64,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","07-12-2020 07:00:00",CO,18,57,45,NA
65,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","07-12-2020 07:00:00",OZONE,14,21,17,NA
66,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","07-12-2020 07:00:00",PM2.5,247,366,319,NA
67,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","07-12-2020 07:00:00",PM10,NA,NA,NA,NA
68,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","07-12-2020 07:00:00",NO2,NA,NA,NA,NA
69,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","07-12-2020 07:00:00",SO2,3,9,5,NA
70,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","07-12-2020 07:00:00",CO,64,141,108,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
71,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","07-12-2020 07:00:00",OZONE,5,103,10,NA
72,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","07-12-2020 07:00:00",PM2.5,208,361,301,NA
73,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","07-12-2020 07:00:00",PM10,111,317,189,NA
74,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","07-12-2020 07:00:00",NO2,17,27,20,NA
75,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","07-12-2020 07:00:00",NH3,3,4,4,NA
76,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","07-12-2020 07:00:00",SO2,10,14,11,NA
77,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","07-12-2020 07:00:00",CO,64,133,110,NA
78,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","07-12-2020 07:00:00",OZONE,1,26,1,NA
79,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","07-12-2020 07:00:00",PM2.5,347,499,436,NA
80,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","07-12-2020 07:00:00",NO2,114,151,134,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
81,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","07-12-2020 07:00:00",SO2,19,32,26,NA
82,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","07-12-2020 07:00:00",CO,95,150,128,NA
83,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","07-12-2020 07:00:00",OZONE,53,63,60,NA
84,India,Bihar,Patna,"Muradpur, Patna - BSPCB","07-12-2020 07:00:00",PM2.5,315,379,360,NA
85,India,Bihar,Patna,"Muradpur, Patna - BSPCB","07-12-2020 07:00:00",PM10,161,269,224,NA
86,India,Bihar,Patna,"Muradpur, Patna - BSPCB","07-12-2020 07:00:00",NO2,78,155,110,NA
87,India,Bihar,Patna,"Muradpur, Patna - BSPCB","07-12-2020 07:00:00",NH3,6,8,7,NA
88,India,Bihar,Patna,"Muradpur, Patna - BSPCB","07-12-2020 07:00:00",SO2,5,8,6,NA
89,India,Bihar,Patna,"Muradpur, Patna - BSPCB","07-12-2020 07:00:00",CO,73,104,91,NA
90,India,Bihar,Patna,"Muradpur, Patna - BSPCB","07-12-2020 07:00:00",OZONE,7,10,8,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
91,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","07-12-2020 07:00:00",PM2.5,331,403,369,NA
92,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","07-12-2020 07:00:00",PM10,201,401,303,NA
93,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","07-12-2020 07:00:00",NO2,30,119,61,NA
94,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","07-12-2020 07:00:00",NH3,1,2,1,NA
95,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","07-12-2020 07:00:00",SO2,4,14,7,NA
96,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","07-12-2020 07:00:00",CO,52,144,108,NA
97,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","07-12-2020 07:00:00",OZONE,1,140,6,NA
98,India,Bihar,Patna,"Samanpura, Patna - BSPCB","07-12-2020 07:00:00",PM2.5,111,365,289,NA
99,India,Bihar,Patna,"Samanpura, Patna - BSPCB","07-12-2020 07:00:00",PM10,188,320,267,NA
100,India,Bihar,Patna,"Samanpura, Patna - BSPCB","07-12-2020 07:00:00",NO2,67,131,94,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
101,India,Bihar,Patna,"Samanpura, Patna - BSPCB","07-12-2020 07:00:00",NH3,3,3,3,NA
102,India,Bihar,Patna,"Samanpura, Patna - BSPCB","07-12-2020 07:00:00",SO2,7,14,9,NA
103,India,Bihar,Patna,"Samanpura, Patna - BSPCB","07-12-2020 07:00:00",CO,71,119,109,NA
104,India,Bihar,Patna,"Samanpura, Patna - BSPCB","07-12-2020 07:00:00",OZONE,2,115,4,NA
105,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","07-12-2020 07:00:00",PM2.5,46,145,88,NA
106,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","07-12-2020 07:00:00",PM10,76,146,104,NA
107,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","07-12-2020 07:00:00",NO2,27,100,46,NA
108,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","07-12-2020 07:00:00",NH3,12,40,18,NA
109,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","07-12-2020 07:00:00",SO2,2,39,14,NA
110,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","07-12-2020 07:00:00",CO,17,101,26,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
111,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","07-12-2020 07:00:00",OZONE,3,77,8,NA
112,India,Delhi,Delhi,"Alipur, Delhi - DPCC","07-12-2020 07:00:00",PM2.5,325,474,423,NA
113,India,Delhi,Delhi,"Alipur, Delhi - DPCC","07-12-2020 07:00:00",PM10,197,453,364,NA
114,India,Delhi,Delhi,"Alipur, Delhi - DPCC","07-12-2020 07:00:00",NO2,27,139,60,NA
115,India,Delhi,Delhi,"Alipur, Delhi - DPCC","07-12-2020 07:00:00",NH3,10,15,13,NA
116,India,Delhi,Delhi,"Alipur, Delhi - DPCC","07-12-2020 07:00:00",SO2,13,31,20,NA
117,India,Delhi,Delhi,"Alipur, Delhi - DPCC","07-12-2020 07:00:00",CO,45,102,84,NA
118,India,Delhi,Delhi,"Alipur, Delhi - DPCC","07-12-2020 07:00:00",OZONE,NA,NA,NA,NA
119,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","07-12-2020 07:00:00",PM2.5,308,500,432,NA
120,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","07-12-2020 07:00:00",PM10,189,496,370,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
121,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","07-12-2020 07:00:00",NO2,75,186,128,NA
122,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","07-12-2020 07:00:00",NH3,10,14,12,NA
123,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","07-12-2020 07:00:00",SO2,2,38,19,NA
124,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","07-12-2020 07:00:00",CO,102,176,119,NA
125,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","07-12-2020 07:00:00",OZONE,13,81,16,NA
126,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","07-12-2020 07:00:00",PM2.5,327,500,442,NA
127,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","07-12-2020 07:00:00",PM10,218,431,355,NA
128,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","07-12-2020 07:00:00",NO2,63,140,87,NA
129,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","07-12-2020 07:00:00",NH3,4,6,5,NA
130,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","07-12-2020 07:00:00",SO2,NA,NA,NA,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
131,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","07-12-2020 07:00:00",CO,25,135,75,NA
132,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","07-12-2020 07:00:00",OZONE,5,210,12,NA
133,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","07-12-2020 07:00:00",PM2.5,279,433,369,NA
134,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","07-12-2020 07:00:00",PM10,155,421,300,NA
135,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","07-12-2020 07:00:00",NO2,13,74,28,NA
136,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","07-12-2020 07:00:00",CO,80,105,103,NA
137,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","07-12-2020 07:00:00",OZONE,4,18,4,NA
138,India,Delhi,Delhi,"Bawana, Delhi - DPCC","07-12-2020 07:00:00",PM2.5,341,500,440,NA
139,India,Delhi,Delhi,"Bawana, Delhi - DPCC","07-12-2020 07:00:00",PM10,223,500,383,NA
140,India,Delhi,Delhi,"Bawana, Delhi - DPCC","07-12-2020 07:00:00",NO2,27,126,63,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
141,India,Delhi,Delhi,"Bawana, Delhi - DPCC","07-12-2020 07:00:00",NH3,14,18,16,NA
142,India,Delhi,Delhi,"Bawana, Delhi - DPCC","07-12-2020 07:00:00",SO2,4,8,6,NA
143,India,Delhi,Delhi,"Bawana, Delhi - DPCC","07-12-2020 07:00:00",CO,37,109,82,NA
144,India,Delhi,Delhi,"Bawana, Delhi - DPCC","07-12-2020 07:00:00",OZONE,2,110,6,NA
145,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","07-12-2020 07:00:00",PM2.5,265,468,393,NA
146,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","07-12-2020 07:00:00",PM10,188,459,374,NA
147,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","07-12-2020 07:00:00",NO2,11,66,32,NA
148,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","07-12-2020 07:00:00",CO,43,184,98,NA
149,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","07-12-2020 07:00:00",OZONE,3,20,4,NA
150,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","07-12-2020 07:00:00",PM2.5,229,409,324,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
151,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","07-12-2020 07:00:00",PM10,168,500,351,NA
152,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","07-12-2020 07:00:00",NO2,29,87,47,NA
153,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","07-12-2020 07:00:00",NH3,1,17,4,NA
154,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","07-12-2020 07:00:00",SO2,4,12,6,NA
155,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","07-12-2020 07:00:00",CO,37,106,74,NA
156,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","07-12-2020 07:00:00",OZONE,1,20,3,NA
157,India,Delhi,Delhi,"DTU, Delhi - CPCB","07-12-2020 07:00:00",PM2.5,NA,NA,NA,NA
158,India,Delhi,Delhi,"DTU, Delhi - CPCB","07-12-2020 07:00:00",PM10,NA,NA,NA,NA
159,India,Delhi,Delhi,"DTU, Delhi - CPCB","07-12-2020 07:00:00",NO2,NA,NA,NA,NA
160,India,Delhi,Delhi,"DTU, Delhi - CPCB","07-12-2020 07:00:00",NH3,NA,NA,NA,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
161,India,Delhi,Delhi,"DTU, Delhi - CPCB","07-12-2020 07:00:00",SO2,NA,NA,NA,NA
162,India,Delhi,Delhi,"DTU, Delhi - CPCB","07-12-2020 07:00:00",CO,NA,NA,NA,NA
163,India,Delhi,Delhi,"DTU, Delhi - CPCB","07-12-2020 07:00:00",OZONE,NA,NA,NA,NA
164,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","07-12-2020 07:00:00",PM2.5,250,474,397,NA
165,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","07-12-2020 07:00:00",PM10,167,428,323,NA
166,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","07-12-2020 07:00:00",NO2,62,166,104,NA
167,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","07-12-2020 07:00:00",NH3,11,16,14,NA
168,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","07-12-2020 07:00:00",SO2,9,28,19,NA
169,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","07-12-2020 07:00:00",CO,52,111,104,NA
170,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","07-12-2020 07:00:00",OZONE,6,232,18,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
171,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","07-12-2020 07:00:00",PM2.5,312,483,410,NA
172,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","07-12-2020 07:00:00",PM10,199,487,358,NA
173,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","07-12-2020 07:00:00",NO2,54,150,93,NA
174,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","07-12-2020 07:00:00",NH3,14,22,18,NA
175,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","07-12-2020 07:00:00",SO2,2,22,9,NA
176,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","07-12-2020 07:00:00",CO,38,141,100,NA
177,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","07-12-2020 07:00:00",OZONE,4,176,8,NA
178,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","07-12-2020 07:00:00",PM2.5,187,440,354,NA
179,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","07-12-2020 07:00:00",PM10,161,437,316,NA
180,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","07-12-2020 07:00:00",CO,44,108,97,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
181,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","07-12-2020 07:00:00",OZONE,7,42,8,NA
182,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","07-12-2020 07:00:00",PM2.5,242,420,358,NA
183,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","07-12-2020 07:00:00",PM10,184,500,360,NA
184,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","07-12-2020 07:00:00",NO2,88,210,120,NA
185,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","07-12-2020 07:00:00",NH3,23,38,29,NA
186,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","07-12-2020 07:00:00",SO2,2,26,11,NA
187,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","07-12-2020 07:00:00",CO,35,118,73,NA
188,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","07-12-2020 07:00:00",OZONE,5,55,17,NA
189,India,Delhi,Delhi,"ITO, Delhi - CPCB","07-12-2020 07:00:00",PM2.5,254,445,380,NA
190,India,Delhi,Delhi,"ITO, Delhi - CPCB","07-12-2020 07:00:00",PM10,140,373,265,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
191,India,Delhi,Delhi,"ITO, Delhi - CPCB","07-12-2020 07:00:00",NO2,22,37,26,NA
192,India,Delhi,Delhi,"ITO, Delhi - CPCB","07-12-2020 07:00:00",NH3,8,13,9,NA
193,India,Delhi,Delhi,"ITO, Delhi - CPCB","07-12-2020 07:00:00",SO2,3,57,20,NA
194,India,Delhi,Delhi,"ITO, Delhi - CPCB","07-12-2020 07:00:00",CO,102,162,119,NA
195,India,Delhi,Delhi,"ITO, Delhi - CPCB","07-12-2020 07:00:00",OZONE,6,37,6,NA
196,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","07-12-2020 07:00:00",PM2.5,328,500,450,NA
197,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","07-12-2020 07:00:00",PM10,230,500,400,NA
198,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","07-12-2020 07:00:00",NO2,47,126,79,NA
199,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","07-12-2020 07:00:00",NH3,8,16,10,NA
200,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","07-12-2020 07:00:00",SO2,6,16,11,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
201,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","07-12-2020 07:00:00",CO,72,127,93,NA
202,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","07-12-2020 07:00:00",OZONE,3,57,5,NA
203,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","07-12-2020 07:00:00",PM2.5,240,459,384,NA
204,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","07-12-2020 07:00:00",PM10,162,408,302,NA
205,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","07-12-2020 07:00:00",NO2,25,140,79,NA
