id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
180,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","04-12-2020 12:00:00",PM2.5,151,382,315,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
181,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","04-12-2020 12:00:00",PM10,132,500,290,NA
182,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","04-12-2020 12:00:00",CO,42,147,99,NA
183,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","04-12-2020 12:00:00",OZONE,7,41,15,NA
184,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","04-12-2020 12:00:00",PM2.5,160,347,289,NA
185,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","04-12-2020 12:00:00",PM10,161,453,307,NA
186,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","04-12-2020 12:00:00",NO2,73,290,144,NA
187,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","04-12-2020 12:00:00",NH3,16,37,23,NA
188,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","04-12-2020 12:00:00",SO2,4,44,12,NA
189,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","04-12-2020 12:00:00",CO,20,146,92,NA
190,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","04-12-2020 12:00:00",OZONE,5,58,16,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
191,India,Delhi,Delhi,"ITO, Delhi - CPCB","04-12-2020 12:00:00",PM2.5,43,368,310,NA
192,India,Delhi,Delhi,"ITO, Delhi - CPCB","04-12-2020 12:00:00",PM10,42,225,168,NA
193,India,Delhi,Delhi,"ITO, Delhi - CPCB","04-12-2020 12:00:00",NO2,34,67,46,NA
194,India,Delhi,Delhi,"ITO, Delhi - CPCB","04-12-2020 12:00:00",NH3,6,13,9,NA
195,India,Delhi,Delhi,"ITO, Delhi - CPCB","04-12-2020 12:00:00",SO2,4,65,22,NA
196,India,Delhi,Delhi,"ITO, Delhi - CPCB","04-12-2020 12:00:00",CO,103,182,141,NA
197,India,Delhi,Delhi,"ITO, Delhi - CPCB","04-12-2020 12:00:00",OZONE,8,84,23,NA
198,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","04-12-2020 12:00:00",PM2.5,303,500,397,NA
199,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","04-12-2020 12:00:00",PM10,190,500,343,NA
200,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","04-12-2020 12:00:00",NO2,51,180,112,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
201,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","04-12-2020 12:00:00",NH3,10,18,13,NA
202,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","04-12-2020 12:00:00",SO2,9,18,13,NA
