id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
68,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","08-12-2020 12:00:00",PM10,NA,NA,NA,NA
69,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","08-12-2020 12:00:00",SO2,3,8,6,NA
70,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","08-12-2020 12:00:00",CO,64,145,73,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
71,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","08-12-2020 12:00:00",OZONE,4,93,18,NA
72,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-12-2020 12:00:00",PM2.5,98,361,266,NA
73,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-12-2020 12:00:00",PM10,108,258,158,NA
74,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-12-2020 12:00:00",NO2,12,13,12,NA
75,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-12-2020 12:00:00",NH3,4,4,4,NA
76,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-12-2020 12:00:00",SO2,9,17,12,NA
77,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-12-2020 12:00:00",CO,103,111,106,NA
78,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-12-2020 12:00:00",OZONE,NA,NA,NA,NA
79,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","08-12-2020 12:00:00",PM2.5,342,425,393,NA
80,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","08-12-2020 12:00:00",NO2,85,153,116,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
81,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","08-12-2020 12:00:00",SO2,23,32,25,NA
82,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","08-12-2020 12:00:00",CO,106,150,113,NA
83,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","08-12-2020 12:00:00",OZONE,54,65,59,NA
84,India,Bihar,Patna,"Muradpur, Patna - BSPCB","08-12-2020 12:00:00",PM2.5,254,356,326,NA
85,India,Bihar,Patna,"Muradpur, Patna - BSPCB","08-12-2020 12:00:00",PM10,139,216,177,NA
86,India,Bihar,Patna,"Muradpur, Patna - BSPCB","08-12-2020 12:00:00",NO2,66,139,91,NA
87,India,Bihar,Patna,"Muradpur, Patna - BSPCB","08-12-2020 12:00:00",NH3,6,8,7,NA
88,India,Bihar,Patna,"Muradpur, Patna - BSPCB","08-12-2020 12:00:00",SO2,4,10,6,NA
89,India,Bihar,Patna,"Muradpur, Patna - BSPCB","08-12-2020 12:00:00",CO,72,95,77,NA
90,India,Bihar,Patna,"Muradpur, Patna - BSPCB","08-12-2020 12:00:00",OZONE,8,10,9,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
91,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","08-12-2020 12:00:00",PM2.5,300,357,334,NA
92,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","08-12-2020 12:00:00",PM10,161,288,227,NA
93,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","08-12-2020 12:00:00",NO2,30,112,58,NA
94,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","08-12-2020 12:00:00",NH3,1,2,2,NA
95,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","08-12-2020 12:00:00",SO2,4,12,7,NA
96,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","08-12-2020 12:00:00",CO,73,143,83,NA
97,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","08-12-2020 12:00:00",OZONE,1,120,22,NA
98,India,Bihar,Patna,"Samanpura, Patna - BSPCB","08-12-2020 12:00:00",PM2.5,76,344,243,NA
99,India,Bihar,Patna,"Samanpura, Patna - BSPCB","08-12-2020 12:00:00",PM10,147,280,216,NA
100,India,Bihar,Patna,"Samanpura, Patna - BSPCB","08-12-2020 12:00:00",NO2,57,118,81,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
101,India,Bihar,Patna,"Samanpura, Patna - BSPCB","08-12-2020 12:00:00",NH3,3,3,3,NA
102,India,Bihar,Patna,"Samanpura, Patna - BSPCB","08-12-2020 12:00:00",SO2,6,13,9,NA
103,India,Bihar,Patna,"Samanpura, Patna - BSPCB","08-12-2020 12:00:00",CO,76,118,82,NA
104,India,Bihar,Patna,"Samanpura, Patna - BSPCB","08-12-2020 12:00:00",OZONE,2,112,22,NA
105,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","08-12-2020 12:00:00",PM2.5,60,189,109,NA
106,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","08-12-2020 12:00:00",PM10,92,149,119,NA
107,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","08-12-2020 12:00:00",NO2,23,93,44,NA
108,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","08-12-2020 12:00:00",NH3,13,34,19,NA
109,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","08-12-2020 12:00:00",SO2,1,46,12,NA
110,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","08-12-2020 12:00:00",CO,21,78,40,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
111,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","08-12-2020 12:00:00",OZONE,3,81,10,NA
112,India,Delhi,Delhi,"Alipur, Delhi - DPCC","08-12-2020 12:00:00",PM2.5,NA,NA,NA,NA
113,India,Delhi,Delhi,"Alipur, Delhi - DPCC","08-12-2020 12:00:00",PM10,NA,NA,NA,NA
114,India,Delhi,Delhi,"Alipur, Delhi - DPCC","08-12-2020 12:00:00",NO2,NA,NA,NA,NA
115,India,Delhi,Delhi,"Alipur, Delhi - DPCC","08-12-2020 12:00:00",NH3,NA,NA,NA,NA
116,India,Delhi,Delhi,"Alipur, Delhi - DPCC","08-12-2020 12:00:00",SO2,NA,NA,NA,NA
117,India,Delhi,Delhi,"Alipur, Delhi - DPCC","08-12-2020 12:00:00",CO,45,106,78,NA
118,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","08-12-2020 12:00:00",PM2.5,352,479,421,NA
119,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","08-12-2020 12:00:00",PM10,238,446,340,NA
120,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","08-12-2020 12:00:00",NO2,67,165,126,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
121,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","08-12-2020 12:00:00",NH3,12,17,14,NA
122,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","08-12-2020 12:00:00",SO2,2,37,20,NA
123,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","08-12-2020 12:00:00",CO,103,185,122,NA
124,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","08-12-2020 12:00:00",OZONE,14,45,18,NA
125,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","08-12-2020 12:00:00",PM2.5,368,486,436,NA
126,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","08-12-2020 12:00:00",PM10,238,425,362,NA
127,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","08-12-2020 12:00:00",NO2,59,140,103,NA
128,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","08-12-2020 12:00:00",NH3,5,7,6,NA
129,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","08-12-2020 12:00:00",SO2,16,40,29,NA
130,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","08-12-2020 12:00:00",CO,75,156,89,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
131,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","08-12-2020 12:00:00",OZONE,5,132,30,NA
132,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","08-12-2020 12:00:00",PM2.5,327,391,354,NA
133,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","08-12-2020 12:00:00",PM10,188,332,261,NA
134,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","08-12-2020 12:00:00",NO2,15,66,38,NA
135,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","08-12-2020 12:00:00",CO,92,111,105,NA
136,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","08-12-2020 12:00:00",OZONE,2,10,5,NA
137,India,Delhi,Delhi,"Bawana, Delhi - DPCC","08-12-2020 12:00:00",PM2.5,358,462,428,NA
138,India,Delhi,Delhi,"Bawana, Delhi - DPCC","08-12-2020 12:00:00",PM10,254,436,376,NA
139,India,Delhi,Delhi,"Bawana, Delhi - DPCC","08-12-2020 12:00:00",NO2,22,187,73,NA
140,India,Delhi,Delhi,"Bawana, Delhi - DPCC","08-12-2020 12:00:00",NH3,12,18,15,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
141,India,Delhi,Delhi,"Bawana, Delhi - DPCC","08-12-2020 12:00:00",SO2,NA,NA,NA,NA
142,India,Delhi,Delhi,"Bawana, Delhi - DPCC","08-12-2020 12:00:00",CO,40,105,81,NA
143,India,Delhi,Delhi,"Bawana, Delhi - DPCC","08-12-2020 12:00:00",OZONE,3,107,20,NA
144,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","08-12-2020 12:00:00",PM2.5,353,428,395,NA
145,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","08-12-2020 12:00:00",PM10,219,460,378,NA
146,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","08-12-2020 12:00:00",NO2,19,65,41,NA
147,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","08-12-2020 12:00:00",CO,43,187,94,NA
148,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","08-12-2020 12:00:00",OZONE,2,28,5,NA
149,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","08-12-2020 12:00:00",PM2.5,307,409,346,NA
150,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","08-12-2020 12:00:00",PM10,175,500,364,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
151,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","08-12-2020 12:00:00",NO2,27,113,56,NA
152,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","08-12-2020 12:00:00",NH3,1,28,11,NA
153,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","08-12-2020 12:00:00",SO2,4,15,8,NA
154,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","08-12-2020 12:00:00",CO,46,119,77,NA
155,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","08-12-2020 12:00:00",OZONE,1,25,4,NA
156,India,Delhi,Delhi,"DTU, Delhi - CPCB","08-12-2020 12:00:00",PM2.5,335,500,433,NA
157,India,Delhi,Delhi,"DTU, Delhi - CPCB","08-12-2020 12:00:00",PM10,202,432,326,NA
158,India,Delhi,Delhi,"DTU, Delhi - CPCB","08-12-2020 12:00:00",NO2,24,295,160,NA
159,India,Delhi,Delhi,"DTU, Delhi - CPCB","08-12-2020 12:00:00",NH3,3,112,53,NA
160,India,Delhi,Delhi,"DTU, Delhi - CPCB","08-12-2020 12:00:00",SO2,3,6,4,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
161,India,Delhi,Delhi,"DTU, Delhi - CPCB","08-12-2020 12:00:00",CO,47,145,106,NA
162,India,Delhi,Delhi,"DTU, Delhi - CPCB","08-12-2020 12:00:00",OZONE,32,83,42,NA
163,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","08-12-2020 12:00:00",PM2.5,328,427,398,NA
164,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","08-12-2020 12:00:00",PM10,199,414,322,NA
165,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","08-12-2020 12:00:00",NO2,73,168,124,NA
166,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","08-12-2020 12:00:00",NH3,12,20,16,NA
167,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","08-12-2020 12:00:00",SO2,9,16,13,NA
168,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","08-12-2020 12:00:00",CO,55,115,94,NA
169,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","08-12-2020 12:00:00",OZONE,6,193,36,NA
170,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","08-12-2020 12:00:00",PM2.5,345,482,407,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
171,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","08-12-2020 12:00:00",PM10,238,469,340,NA
172,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","08-12-2020 12:00:00",NO2,53,151,99,NA
173,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","08-12-2020 12:00:00",NH3,19,24,21,NA
174,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","08-12-2020 12:00:00",SO2,4,25,10,NA
175,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","08-12-2020 12:00:00",CO,43,157,87,NA
176,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","08-12-2020 12:00:00",OZONE,8,121,30,NA
177,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","08-12-2020 12:00:00",PM2.5,258,417,377,NA
178,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","08-12-2020 12:00:00",PM10,183,441,332,NA
179,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","08-12-2020 12:00:00",CO,59,125,99,NA
180,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","08-12-2020 12:00:00",OZONE,7,36,11,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
181,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","08-12-2020 12:00:00",PM2.5,302,401,347,NA
182,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","08-12-2020 12:00:00",PM10,204,500,350,NA
183,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","08-12-2020 12:00:00",NO2,76,231,124,NA
184,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","08-12-2020 12:00:00",NH3,14,41,30,NA
185,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","08-12-2020 12:00:00",SO2,4,116,42,NA
186,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","08-12-2020 12:00:00",CO,12,129,88,NA
187,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","08-12-2020 12:00:00",OZONE,5,71,17,NA
188,India,Delhi,Delhi,"ITO, Delhi - CPCB","08-12-2020 12:00:00",PM2.5,341,426,374,NA
189,India,Delhi,Delhi,"ITO, Delhi - CPCB","08-12-2020 12:00:00",PM10,196,357,259,NA
190,India,Delhi,Delhi,"ITO, Delhi - CPCB","08-12-2020 12:00:00",NO2,15,50,25,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
191,India,Delhi,Delhi,"ITO, Delhi - CPCB","08-12-2020 12:00:00",NH3,6,14,10,NA
192,India,Delhi,Delhi,"ITO, Delhi - CPCB","08-12-2020 12:00:00",SO2,4,23,12,NA
193,India,Delhi,Delhi,"ITO, Delhi - CPCB","08-12-2020 12:00:00",CO,106,160,123,NA
194,India,Delhi,Delhi,"ITO, Delhi - CPCB","08-12-2020 12:00:00",OZONE,6,47,8,NA
195,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","08-12-2020 12:00:00",PM2.5,359,500,440,NA
196,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","08-12-2020 12:00:00",PM10,293,478,408,NA
197,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","08-12-2020 12:00:00",NO2,66,111,87,NA
198,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","08-12-2020 12:00:00",NH3,8,9,9,NA
199,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","08-12-2020 12:00:00",SO2,9,13,9,NA
200,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","08-12-2020 12:00:00",CO,72,126,102,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
201,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","08-12-2020 12:00:00",OZONE,2,40,7,NA
202,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","08-12-2020 12:00:00",PM2.5,341,426,389,NA
203,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","08-12-2020 12:00:00",PM10,217,407,296,NA
204,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","08-12-2020 12:00:00",NO2,32,176,92,NA
205,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","08-12-2020 12:00:00",NH3,11,14,12,NA
