id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
121,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","23-03-2021 11:00:00",SO2,18,56,27,NA
122,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","23-03-2021 11:00:00",CO,52,130,80,NA
123,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","23-03-2021 11:00:00",OZONE,13,67,22,NA
124,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","23-03-2021 11:00:00",PM2.5,80,312,169,NA
125,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","23-03-2021 11:00:00",PM10,157,446,249,NA
126,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","23-03-2021 11:00:00",NO2,32,127,70,NA
127,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","23-03-2021 11:00:00",NH3,9,13,10,NA
128,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","23-03-2021 11:00:00",SO2,32,60,42,NA
129,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","23-03-2021 11:00:00",CO,3,123,24,NA
130,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","23-03-2021 11:00:00",OZONE,10,78,23,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
131,India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-03-2021 11:00:00",PM2.5,NA,NA,NA,NA
132,India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-03-2021 11:00:00",PM10,186,439,300,NA
133,India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-03-2021 11:00:00",NO2,6,46,20,NA
134,India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-03-2021 11:00:00",NH3,14,26,17,NA
135,India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-03-2021 11:00:00",SO2,6,17,11,NA
136,India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-03-2021 11:00:00",CO,20,77,38,NA
137,India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-03-2021 11:00:00",OZONE,2,39,10,NA
138,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","23-03-2021 11:00:00",PM2.5,NA,NA,NA,NA
139,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","23-03-2021 11:00:00",PM10,NA,NA,NA,NA
140,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","23-03-2021 11:00:00",NO2,NA,NA,NA,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
141,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","23-03-2021 11:00:00",NH3,NA,NA,NA,NA
142,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","23-03-2021 11:00:00",SO2,NA,NA,NA,NA
143,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","23-03-2021 11:00:00",CO,19,77,72,NA
144,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","23-03-2021 11:00:00",OZONE,6,33,7,NA
145,India,Delhi,Delhi,"DTU, Delhi - CPCB","23-03-2021 11:00:00",PM2.5,80,315,189,NA
146,India,Delhi,Delhi,"DTU, Delhi - CPCB","23-03-2021 11:00:00",PM10,150,455,227,NA
147,India,Delhi,Delhi,"DTU, Delhi - CPCB","23-03-2021 11:00:00",SO2,5,18,8,NA
148,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","23-03-2021 11:00:00",PM2.5,85,273,158,NA
149,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","23-03-2021 11:00:00",PM10,147,355,224,NA
150,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","23-03-2021 11:00:00",NO2,21,105,52,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
151,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","23-03-2021 11:00:00",NH3,7,9,8,NA
152,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","23-03-2021 11:00:00",SO2,31,59,43,NA
153,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","23-03-2021 11:00:00",CO,38,100,57,NA
154,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","23-03-2021 11:00:00",OZONE,5,154,29,NA
155,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","23-03-2021 11:00:00",PM2.5,80,293,162,NA
156,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","23-03-2021 11:00:00",PM10,171,488,298,NA
157,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","23-03-2021 11:00:00",NO2,20,67,39,NA
158,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","23-03-2021 11:00:00",NH3,14,17,16,NA
159,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","23-03-2021 11:00:00",SO2,8,13,10,NA
160,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","23-03-2021 11:00:00",CO,17,75,22,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
161,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","23-03-2021 11:00:00",OZONE,2,53,9,NA
162,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-03-2021 11:00:00",PM2.5,79,335,168,NA
163,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-03-2021 11:00:00",PM10,140,326,205,NA
164,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-03-2021 11:00:00",NO2,15,97,44,NA
165,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-03-2021 11:00:00",NH3,6,9,7,NA
166,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-03-2021 11:00:00",SO2,9,136,36,NA
167,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-03-2021 11:00:00",CO,25,111,43,NA
168,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-03-2021 11:00:00",OZONE,2,25,7,NA
169,India,Delhi,Delhi,"ITO, Delhi - CPCB","23-03-2021 11:00:00",PM2.5,100,333,207,NA
170,India,Delhi,Delhi,"ITO, Delhi - CPCB","23-03-2021 11:00:00",PM10,142,278,201,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
171,India,Delhi,Delhi,"ITO, Delhi - CPCB","23-03-2021 11:00:00",NO2,25,32,29,NA
172,India,Delhi,Delhi,"ITO, Delhi - CPCB","23-03-2021 11:00:00",NH3,7,9,8,NA
173,India,Delhi,Delhi,"ITO, Delhi - CPCB","23-03-2021 11:00:00",SO2,25,59,38,NA
174,India,Delhi,Delhi,"ITO, Delhi - CPCB","23-03-2021 11:00:00",CO,37,134,67,NA
175,India,Delhi,Delhi,"ITO, Delhi - CPCB","23-03-2021 11:00:00",OZONE,4,49,6,NA
176,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","23-03-2021 11:00:00",PM2.5,48,351,182,NA
177,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","23-03-2021 11:00:00",PM10,170,462,277,NA
178,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","23-03-2021 11:00:00",NO2,12,72,34,NA
179,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","23-03-2021 11:00:00",NH3,9,14,12,NA
180,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","23-03-2021 11:00:00",SO2,7,11,9,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
181,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","23-03-2021 11:00:00",CO,33,100,58,NA
182,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","23-03-2021 11:00:00",OZONE,6,11,8,NA
183,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","23-03-2021 11:00:00",PM2.5,70,310,146,NA
184,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","23-03-2021 11:00:00",PM10,161,354,239,NA
185,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","23-03-2021 11:00:00",NO2,31,101,64,NA
186,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","23-03-2021 11:00:00",NH3,3,6,4,NA
187,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","23-03-2021 11:00:00",SO2,25,45,31,NA
188,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","23-03-2021 11:00:00",CO,25,107,37,NA
189,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","23-03-2021 11:00:00",OZONE,3,78,11,NA
190,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","23-03-2021 11:00:00",PM2.5,84,235,136,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
191,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","23-03-2021 11:00:00",PM10,83,141,109,NA
192,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","23-03-2021 11:00:00",NO2,37,126,75,NA
193,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","23-03-2021 11:00:00",NH3,9,15,11,NA
194,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","23-03-2021 11:00:00",SO2,6,14,10,NA
195,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","23-03-2021 11:00:00",CO,40,45,44,NA
196,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","23-03-2021 11:00:00",OZONE,10,14,10,NA
197,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-03-2021 11:00:00",PM2.5,75,316,162,NA
198,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-03-2021 11:00:00",PM10,167,385,237,NA
199,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-03-2021 11:00:00",NO2,18,87,49,NA
200,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-03-2021 11:00:00",NH3,8,15,11,NA
id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
201,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-03-2021 11:00:00",SO2,8,12,9,NA
202,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-03-2021 11:00:00",CO,5,102,16,NA
203,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-03-2021 11:00:00",OZONE,2,54,8,NA
